game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season,num_game,a_fgm,a_fga,a_fg_pct,a_fg3m,a_fg3a,a_fg3_pct,a_ftm,a_fta,a_ft_pct,a_oreb,a_dreb,a_reb,a_ast,a_stl,a_blk,a_tov,a_pf,a_pts,a_num_game,spread
21601084,2017-03-25,TOR @ DAL,1610612742,t,L,31,41,0.431,240,31,82,0.378,7,28,0.25,17,20,1,12,28,40,20,10,4,12,16,86,1610612761,2016,Regular Season,2016-17,72,39,81,0.481,9,21,0.429,7,9,1,12,32,44,22,9,3,14,21,94,73,0
21600733,2017-02-01,NYK @ BKN,1610612751,t,L,9,40,0.184,240,37,88,0.42,5,25,0.2,11,16,1,12,37,49,17,4,7,20,24,90,1610612752,2016,Regular Season,2016-17,49,35,99,0.354,6,27,0.222,19,31,1,21,37,58,23,16,7,13,18,95,51,-2.75
21601223,2017-04-12,DAL @ MEM,1610612763,t,L,43,39,0.524,240,33,84,0.393,8,25,0.32,19,22,1,16,32,48,18,4,5,14,23,93,1610612742,2016,Regular Season,2016-17,82,33,75,0.44,9,34,0.265,25,31,1,8,29,37,21,9,5,12,19,100,82,8.5
21601149,2017-04-02,DEN @ MIA,1610612748,t,L,37,40,0.481,240,42,87,0.483,13,27,0.481,16,21,1,7,34,41,26,3,9,10,22,113,1610612743,2016,Regular Season,2016-17,77,44,87,0.506,5,20,0.25,23,27,1,6,34,40,25,9,6,8,14,116,76,3.75
21601207,2017-04-10,CHA @ MIL,1610612749,t,W,42,39,0.519,240,35,78,0.449,16,27,0.593,3,5,1,8,38,46,28,4,3,16,14,89,1610612766,2016,Regular Season,2016-17,81,33,81,0.407,5,18,0.278,8,13,1,7,32,39,21,11,5,9,10,79,81,6.5
21600845,2017-02-15,NYK @ OKC,1610612760,t,W,32,25,0.561,240,41,88,0.466,12,23,0.522,22,31,1,12,36,48,21,10,4,12,13,116,1610612752,2016,Regular Season,2016-17,57,41,86,0.477,11,21,0.524,12,14,1,6,33,39,19,8,12,15,21,105,57,7.25
21600788,2017-02-08,PHX @ MEM,1610612763,t,W,33,22,0.6,240,35,72,0.486,14,24,0.583,26,34,1,11,30,41,24,6,8,22,25,110,1610612756,2016,Regular Season,2016-17,55,29,87,0.333,5,23,0.217,28,34,1,18,28,46,13,12,5,15,27,91,53,7.5
21601025,2017-03-17,MIN @ MIA,1610612748,t,W,34,35,0.493,240,50,85,0.588,8,26,0.308,15,19,1,10,30,40,29,6,9,15,16,123,1610612750,2016,Regular Season,2016-17,69,41,82,0.5,2,12,0.167,21,22,1,9,19,28,14,6,6,11,21,105,68,4.25
21600850,2017-02-23,POR @ ORL,1610612753,t,L,21,38,0.356,240,34,86,0.395,7,22,0.318,28,39,1,13,27,40,18,8,4,14,21,103,1610612757,2016,Regular Season,2016-17,59,41,81,0.506,9,18,0.5,21,27,1,9,36,45,20,8,7,19,25,112,57,-2.25
21601119,2017-03-29,WAS @ LAC,1610612746,t,W,45,31,0.592,240,47,83,0.566,12,30,0.4,27,37,1,8,33,41,27,6,4,10,22,133,1610612764,2016,Regular Season,2016-17,76,46,93,0.495,13,34,0.382,19,29,1,14,29,43,22,7,0,10,31,124,75,6.5
21600976,2017-03-11,NOP @ CHA,1610612766,t,L,29,37,0.439,265,46,102,0.451,13,46,0.283,17,20,1,11,39,50,32,5,1,9,14,122,1610612740,2016,Regular Season,2016-17,66,50,99,0.505,14,34,0.412,11,16,1,9,38,47,33,4,4,10,16,125,66,3.5
21601179,2017-04-07,ATL @ CLE,1610612739,t,L,51,28,0.646,240,39,81,0.481,9,36,0.25,13,17,1,3,35,38,23,5,3,13,10,100,1610612737,2016,Regular Season,2016-17,79,45,89,0.506,16,37,0.432,8,8,1,6,36,42,39,7,3,11,17,114,79,15.5
21600667,2017-01-23,LAC @ ATL,1610612737,t,L,26,19,0.578,240,37,88,0.42,9,29,0.31,22,26,1,8,32,40,28,8,2,8,17,105,1610612746,2016,Regular Season,2016-17,45,42,84,0.5,14,24,0.583,17,22,1,10,36,46,23,4,8,11,19,115,46,7.5
21600813,2017-02-11,GSW @ OKC,1610612760,t,L,31,24,0.564,240,40,83,0.482,6,24,0.25,28,36,1,12,31,43,20,7,8,19,23,114,1610612744,2016,Regular Season,2016-17,55,46,87,0.529,13,31,0.419,25,35,1,10,30,40,28,10,3,11,22,130,54,-8.25
21600269,2016-11-30,LAL @ CHI,1610612741,t,L,10,7,0.588,240,32,91,0.352,4,21,0.19,22,29,1,14,32,46,22,15,11,14,26,90,1610612747,2016,Regular Season,2016-17,17,33,81,0.407,2,8,0.25,28,41,1,18,42,60,17,12,3,23,24,96,20,10.75
21600913,2017-03-03,CLE @ ATL,1610612737,t,L,34,27,0.557,240,49,91,0.538,10,26,0.385,22,30,1,11,32,43,30,7,4,12,15,130,1610612739,2016,Regular Season,2016-17,61,47,86,0.547,25,46,0.543,16,20,1,5,28,33,31,7,5,14,24,135,60,-3
21600878,2017-02-26,POR @ TOR,1610612761,t,W,35,24,0.593,240,42,78,0.538,7,20,0.35,21,27,1,5,34,39,16,7,5,10,24,112,1610612757,2016,Regular Season,2016-17,59,35,79,0.443,9,21,0.429,27,35,1,8,31,39,16,6,5,9,26,106,58,5.25
21600434,2016-12-21,SAC @ UTA,1610612762,t,L,18,12,0.6,240,33,74,0.446,9,27,0.333,18,22,1,7,36,43,19,7,6,11,22,93,1610612758,2016,Regular Season,2016-17,30,34,74,0.459,10,21,0.476,16,24,1,8,33,41,13,5,3,10,19,94,29,8
21601197,2017-04-09,CLE @ ATL,1610612737,t,W,42,38,0.525,265,44,94,0.468,9,31,0.29,29,37,1,10,35,45,31,8,4,12,22,126,1610612739,2016,Regular Season,2016-17,80,45,98,0.459,19,46,0.413,16,20,1,13,40,53,28,4,3,14,27,125,80,-5
21600230,2016-11-25,LAC @ DET,1610612765,t,W,8,9,0.471,240,47,90,0.522,9,19,0.474,5,7,1,9,33,42,26,7,0,10,22,108,1610612746,2016,Regular Season,2016-17,17,35,73,0.479,7,21,0.333,20,26,1,6,27,33,26,4,5,14,16,97,17,-6.5
21600675,2017-01-24,LAC @ PHI,1610612755,t,W,16,27,0.372,240,45,90,0.5,10,29,0.345,21,22,1,6,32,38,35,8,7,5,27,121,1610612746,2016,Regular Season,2016-17,43,33,71,0.465,18,34,0.529,26,41,1,11,35,46,17,4,1,17,22,110,47,-4.75
21600879,2017-02-26,BOS @ DET,1610612765,t,L,28,31,0.475,240,35,81,0.432,12,33,0.364,16,35,0,11,34,45,22,8,4,17,24,98,1610612738,2016,Regular Season,2016-17,59,34,85,0.4,12,35,0.343,24,30,1,9,43,52,22,9,1,14,26,104,59,-2.5
21600713,2017-01-29,HOU @ IND,1610612754,t,W,25,22,0.532,240,47,87,0.54,5,21,0.238,21,26,1,7,35,42,28,9,7,10,21,120,1610612745,2016,Regular Season,2016-17,47,34,83,0.41,11,39,0.282,22,25,1,11,30,41,21,7,6,15,24,101,51,-3.25
21600467,2016-12-26,PHX @ HOU,1610612745,t,W,23,9,0.719,240,46,92,0.5,15,43,0.349,24,30,1,10,37,47,28,11,4,20,22,131,1610612756,2016,Regular Season,2016-17,32,43,101,0.426,7,30,0.233,22,27,1,16,37,53,17,14,6,17,25,115,31,12.5
21600456,2016-12-25,BOS @ NYK,1610612752,t,L,16,14,0.533,240,41,87,0.471,8,23,0.348,24,27,1,17,32,49,11,5,6,17,23,114,1610612738,2016,Regular Season,2016-17,30,45,93,0.484,14,36,0.389,15,20,1,12,27,39,25,10,2,5,20,119,31,-2
21600500,2016-12-30,PHI @ DEN,1610612743,t,L,14,19,0.424,240,39,84,0.464,11,27,0.407,33,41,1,11,34,45,29,5,1,10,26,122,1610612755,2016,Regular Season,2016-17,33,38,87,0.437,16,33,0.485,32,40,1,15,29,44,25,5,5,11,33,124,32,10
21600775,2017-02-06,MIA @ MIN,1610612750,t,L,19,33,0.365,240,43,80,0.538,5,11,0.455,22,28,1,8,26,34,25,13,1,10,15,113,1610612748,2016,Regular Season,2016-17,52,45,86,0.523,15,28,0.536,10,14,1,13,25,38,27,5,5,17,21,115,52,0.5
21600702,2017-01-27,WAS @ ATL,1610612737,t,L,27,20,0.574,240,30,83,0.361,9,31,0.29,17,25,1,8,33,41,18,9,8,19,16,86,1610612764,2016,Regular Season,2016-17,47,43,89,0.483,13,31,0.419,13,19,1,13,39,52,26,12,10,18,24,112,46,3.25
21600413,2016-12-19,WAS @ IND,1610612754,t,W,15,14,0.517,240,41,87,0.471,7,21,0.333,18,21,1,9,32,41,18,6,5,15,20,107,1610612764,2016,Regular Season,2016-17,29,38,88,0.432,8,33,0.242,21,26,1,14,35,49,19,5,6,15,22,105,27,5
21601152,2017-04-02,WAS @ GSW,1610612744,t,W,63,14,0.818,240,50,88,0.568,16,36,0.444,23,26,1,10,34,44,34,7,10,16,20,139,1610612764,2016,Regular Season,2016-17,77,43,92,0.467,10,27,0.37,19,25,1,9,29,38,28,9,3,14,20,115,77,9.75
21600932,2017-03-05,OKC @ DAL,1610612742,t,W,26,36,0.419,240,42,86,0.488,7,25,0.28,13,16,1,5,32,37,24,6,2,8,20,104,1610612760,2016,Regular Season,2016-17,62,33,82,0.402,2,22,0.091,21,30,1,13,36,49,19,4,2,15,21,89,63,0.25
21600057,2016-11-02,DET @ BKN,1610612751,t,W,2,3,0.4,240,41,76,0.539,13,27,0.481,14,17,1,5,40,45,27,10,3,19,23,109,1610612765,2016,Regular Season,2016-17,5,37,88,0.42,9,25,0.36,18,21,1,10,28,38,21,11,6,13,18,101,5,-5.25
21601032,2017-03-18,UTA @ CHI,1610612741,t,W,33,37,0.471,240,38,80,0.475,7,19,0.368,12,14,1,7,32,39,24,7,9,10,18,95,1610612762,2016,Regular Season,2016-17,70,31,81,0.383,7,25,0.28,17,25,1,17,32,49,15,6,8,14,12,86,70,-6.25
21601167,2017-04-05,OKC @ MEM,1610612763,t,L,42,37,0.532,240,37,78,0.474,9,26,0.346,17,21,1,7,31,38,21,7,5,13,18,100,1610612760,2016,Regular Season,2016-17,79,37,85,0.435,14,31,0.452,15,24,1,12,32,44,19,8,3,12,20,103,78,-2.5
21600463,2016-12-26,CHA @ BKN,1610612751,t,W,8,22,0.267,240,40,75,0.533,15,31,0.484,25,31,1,4,35,39,26,4,8,15,21,120,1610612766,2016,Regular Season,2016-17,30,44,94,0.468,8,26,0.308,22,25,1,12,32,44,23,11,3,11,24,118,31,-6.75
21600123,2016-11-11,TOR @ CHA,1610612766,t,L,6,2,0.75,240,38,93,0.409,17,41,0.415,18,24,1,18,39,57,22,1,4,11,16,111,1610612761,2016,Regular Season,2016-17,8,43,90,0.478,6,22,0.273,21,22,1,8,37,45,18,8,5,5,21,113,8,-0.5
21601199,2017-04-09,DAL @ PHX,1610612756,t,W,24,57,0.296,240,44,80,0.55,8,19,0.421,28,32,1,8,35,43,26,6,4,12,18,124,1610612742,2016,Regular Season,2016-17,81,41,97,0.423,16,45,0.356,13,19,1,17,27,44,23,5,2,10,23,111,80,2.75
21600701,2017-01-27,SAS @ NOP,1610612740,t,W,19,28,0.404,240,48,93,0.516,13,30,0.433,10,14,1,14,39,53,29,8,6,14,20,119,1610612759,2016,Regular Season,2016-17,47,33,85,0.388,12,28,0.429,25,29,1,12,32,44,20,10,4,12,13,103,46,-7.25
21600916,2017-03-03,OKC @ PHX,1610612756,t,W,20,42,0.323,240,44,89,0.494,5,21,0.238,25,31,1,9,36,45,28,10,7,17,26,118,1610612760,2016,Regular Season,2016-17,62,37,87,0.425,9,35,0.257,28,35,1,11,36,47,14,10,5,19,30,111,62,-5.25
21601092,2017-03-26,PHI @ IND,1610612754,t,W,37,36,0.507,240,38,89,0.427,7,17,0.412,24,29,1,12,39,51,16,9,4,9,13,107,1610612755,2016,Regular Season,2016-17,73,35,88,0.398,14,41,0.341,10,14,1,8,40,48,19,7,5,14,23,94,73,8.75
21601097,2017-03-27,ORL @ TOR,1610612761,t,W,45,29,0.608,240,49,83,0.59,10,15,0.667,23,35,1,9,34,43,24,7,8,15,25,131,1610612753,2016,Regular Season,2016-17,74,43,88,0.489,4,20,0.2,22,28,1,8,25,33,19,11,3,11,23,112,74,7.5
21600958,2017-03-08,WAS @ DEN,1610612743,t,L,29,35,0.453,240,46,87,0.529,13,28,0.464,8,17,0,10,29,39,31,6,2,16,16,113,1610612764,2016,Regular Season,2016-17,64,50,88,0.568,11,26,0.423,12,19,1,8,35,43,31,10,0,11,16,123,63,-1.75
21601024,2017-03-17,HOU @ NOP,1610612740,t,W,28,41,0.406,240,49,92,0.533,12,34,0.353,18,24,1,9,45,54,29,8,7,13,20,128,1610612745,2016,Regular Season,2016-17,69,37,91,0.407,13,40,0.325,25,32,1,10,36,46,18,6,3,12,19,112,69,-6.75
21600183,2016-11-18,LAC @ SAC,1610612758,t,L,4,9,0.308,240,38,86,0.442,10,26,0.385,29,35,1,9,28,37,21,7,4,14,24,115,1610612746,2016,Regular Season,2016-17,13,40,76,0.526,13,29,0.448,28,34,1,5,32,37,27,7,6,14,24,121,13,-8.75
21600863,2017-02-24,MIA @ ATL,1610612737,t,L,32,25,0.561,240,30,79,0.38,6,20,0.3,24,36,1,8,37,45,14,7,6,10,12,90,1610612748,2016,Regular Season,2016-17,57,40,99,0.404,17,37,0.459,11,13,1,15,39,54,30,7,5,12,27,108,58,2.75
21600566,2017-01-08,GSW @ SAC,1610612758,t,L,15,22,0.405,240,36,74,0.486,11,28,0.393,23,29,1,1,30,31,21,13,5,18,17,106,1610612744,2016,Regular Season,2016-17,37,45,89,0.506,10,29,0.345,17,20,1,13,33,46,33,11,6,17,22,117,38,-12
21600358,2016-12-11,GSW @ MIN,1610612750,t,L,6,18,0.25,240,36,81,0.444,9,24,0.375,27,36,1,16,35,51,17,3,2,14,21,108,1610612744,2016,Regular Season,2016-17,24,38,83,0.458,13,32,0.406,27,30,1,6,31,37,30,9,4,8,24,116,25,-10.25
21600784,2017-02-08,WAS @ BKN,1610612751,t,L,9,44,0.17,265,38,91,0.418,9,33,0.273,25,36,1,15,40,55,20,6,5,16,24,110,1610612764,2016,Regular Season,2016-17,53,40,97,0.412,9,25,0.36,25,33,1,17,37,54,21,9,5,12,26,114,52,-10.25
21601104,2017-03-28,MIN @ IND,1610612754,t,L,37,37,0.5,240,40,81,0.494,5,18,0.278,29,35,1,11,26,37,25,8,5,14,22,114,1610612750,2016,Regular Season,2016-17,74,37,78,0.474,9,20,0.45,32,37,1,11,24,35,22,10,9,14,22,115,73,4.25
21600652,2017-01-21,BKN @ CHA,1610612766,t,W,23,21,0.523,240,39,82,0.476,14,30,0.467,20,22,1,6,40,46,26,7,4,13,18,112,1610612751,2016,Regular Season,2016-17,44,38,88,0.432,17,41,0.415,12,15,1,4,36,40,30,9,3,12,17,105,43,12.25
21600721,2017-01-30,DET @ BOS,1610612738,t,W,30,18,0.625,240,36,82,0.439,13,32,0.406,28,33,1,6,38,44,23,6,5,9,18,113,1610612765,2016,Regular Season,2016-17,48,43,97,0.443,3,27,0.111,20,29,1,12,39,51,18,6,7,7,23,109,48,5.5
21600697,2017-01-27,ORL @ BOS,1610612738,t,W,28,18,0.609,240,50,89,0.562,16,34,0.471,12,15,1,7,40,47,39,8,5,10,17,128,1610612753,2016,Regular Season,2016-17,46,38,87,0.437,9,25,0.36,13,18,1,7,31,38,29,7,2,11,15,98,48,7.25
21600952,2017-03-08,NYK @ MIL,1610612749,t,W,30,33,0.476,240,37,86,0.43,8,26,0.308,22,28,1,12,34,46,26,9,4,8,13,104,1610612752,2016,Regular Season,2016-17,63,39,84,0.464,7,21,0.333,8,12,1,10,33,43,22,4,6,15,20,93,65,6.5
21600883,2017-02-27,GSW @ PHI,1610612755,t,L,22,37,0.373,240,37,82,0.451,10,34,0.294,24,27,1,12,30,42,24,11,3,22,25,108,1610612744,2016,Regular Season,2016-17,59,40,89,0.449,6,29,0.207,33,39,1,16,29,45,31,14,4,13,18,119,59,-14.25
21600911,2017-03-03,MIA @ ORL,1610612753,t,W,23,39,0.371,240,45,90,0.5,5,17,0.294,15,19,1,8,39,47,27,7,6,9,13,110,1610612748,2016,Regular Season,2016-17,62,35,91,0.385,8,28,0.286,21,25,1,13,33,46,20,7,5,9,16,99,62,-4.75
21600484,2016-12-28,SAC @ POR,1610612757,t,W,14,20,0.412,240,35,74,0.473,12,25,0.48,20,22,1,5,40,45,19,6,4,15,16,102,1610612758,2016,Regular Season,2016-17,34,31,79,0.392,9,28,0.321,18,23,1,6,33,39,20,8,3,11,20,89,32,1.75
21600168,2016-11-16,SAS @ SAC,1610612758,t,L,4,8,0.333,240,36,76,0.474,9,20,0.45,24,31,1,10,36,46,21,5,3,16,17,105,1610612759,2016,Regular Season,2016-17,12,43,88,0.489,11,30,0.367,13,17,1,9,28,37,29,11,7,11,21,110,12,-5.75
21600748,2017-02-03,MIN @ DET,1610612765,t,W,23,27,0.46,240,44,98,0.449,11,26,0.423,17,22,1,18,31,49,24,7,4,10,14,116,1610612750,2016,Regular Season,2016-17,50,44,89,0.494,5,17,0.294,15,19,1,11,29,40,25,5,6,13,19,108,50,4.5
21600549,2017-01-06,MIA @ LAL,1610612747,t,W,14,26,0.35,240,48,96,0.5,10,28,0.357,21,29,1,18,44,62,22,6,2,11,22,127,1610612748,2016,Regular Season,2016-17,40,38,92,0.413,8,32,0.25,16,27,1,11,30,41,17,5,7,10,23,100,38,2.75
21600601,2017-01-14,LAL @ LAC,1610612746,t,W,28,14,0.667,240,48,92,0.522,10,28,0.357,7,8,1,7,35,42,28,6,6,7,24,113,1610612747,2016,Regular Season,2016-17,42,36,80,0.45,10,21,0.476,15,27,1,6,34,40,21,3,2,14,20,97,44,11.5
21600092,2016-11-06,PHX @ LAL,1610612747,t,W,4,3,0.571,240,41,90,0.456,10,23,0.435,27,35,1,15,38,53,22,8,5,19,22,119,1610612756,2016,Regular Season,2016-17,7,40,91,0.44,6,20,0.3,22,28,1,11,29,40,20,8,2,17,30,108,7,4.25
21601095,2017-03-26,NOP @ DEN,1610612743,t,L,35,38,0.479,240,36,95,0.379,6,25,0.24,12,14,1,7,41,48,21,3,1,9,13,90,1610612740,2016,Regular Season,2016-17,73,48,97,0.495,9,27,0.333,10,12,1,10,50,60,29,6,4,9,18,115,73,7.25
21600835,2017-02-15,IND @ CLE,1610612739,t,W,39,16,0.709,240,39,82,0.476,18,39,0.462,17,19,1,9,31,40,23,6,2,8,19,113,1610612754,2016,Regular Season,2016-17,55,40,86,0.465,12,24,0.5,12,14,1,13,30,43,30,2,1,11,17,104,56,6.25
21600356,2016-12-11,PHI @ DET,1610612765,t,L,13,13,0.5,240,32,82,0.39,5,19,0.263,10,14,1,10,24,34,15,15,2,15,18,79,1610612755,2016,Regular Season,2016-17,26,38,68,0.559,7,17,0.412,14,17,1,5,37,42,24,11,4,20,13,97,24,12
21600596,2017-01-13,OKC @ MIN,1610612750,t,W,14,26,0.35,240,39,86,0.453,5,18,0.278,13,14,1,9,33,42,21,11,6,15,22,96,1610612760,2016,Regular Season,2016-17,40,33,85,0.388,3,20,0.15,17,21,1,16,31,47,19,10,2,18,21,86,41,-2.25
21601115,2017-03-29,MIA @ NYK,1610612752,t,L,28,47,0.373,240,33,89,0.371,5,25,0.2,17,21,1,17,35,52,19,2,6,14,16,88,1610612748,2016,Regular Season,2016-17,75,40,84,0.476,12,25,0.48,13,17,1,8,32,40,18,11,7,10,23,105,75,-2.25
21600996,2017-03-13,LAC @ UTA,1610612762,t,W,42,25,0.627,240,41,78,0.526,14,21,0.667,18,22,1,8,34,42,22,1,3,7,22,114,1610612746,2016,Regular Season,2016-17,67,39,78,0.5,12,30,0.4,18,23,1,3,25,28,16,4,2,6,22,108,67,1.75
21600399,2016-12-17,PHX @ OKC,1610612760,t,W,16,11,0.593,240,41,81,0.506,7,16,0.438,25,34,1,10,32,42,28,12,4,13,21,114,1610612756,2016,Regular Season,2016-17,27,39,90,0.433,8,22,0.364,15,20,1,16,27,43,16,5,5,16,23,101,27,6.5
21600868,2017-02-25,PHI @ NYK,1610612752,t,W,24,35,0.407,240,43,91,0.473,6,21,0.286,18,23,1,10,34,44,21,6,7,11,22,110,1610612755,2016,Regular Season,2016-17,59,40,95,0.421,7,31,0.226,22,27,1,16,34,50,19,6,5,11,21,109,58,6.75
21600439,2016-12-22,LAL @ MIA,1610612748,t,W,10,20,0.333,240,45,84,0.536,11,22,0.5,14,21,1,10,37,47,25,7,6,12,15,115,1610612747,2016,Regular Season,2016-17,30,40,90,0.444,14,38,0.368,13,15,1,9,31,40,18,7,2,13,14,107,32,5.75
21600163,2016-11-16,MIL @ ATL,1610612737,t,W,9,2,0.818,240,35,72,0.486,10,32,0.313,27,31,1,3,36,39,29,6,8,16,17,107,1610612749,2016,Regular Season,2016-17,11,39,98,0.398,8,32,0.25,14,18,1,15,32,47,25,9,2,14,25,100,10,5.25
21601138,2017-04-01,ATL @ CHI,1610612741,t,W,37,39,0.487,240,40,85,0.471,12,30,0.4,14,14,1,6,34,40,25,6,4,12,17,106,1610612737,2016,Regular Season,2016-17,76,40,90,0.444,11,28,0.393,13,17,1,11,34,45,25,4,1,13,16,104,76,5.5
21601156,2017-04-04,ORL @ CLE,1610612739,t,W,50,27,0.649,240,44,82,0.537,18,36,0.5,16,21,1,5,37,42,30,9,3,12,18,122,1610612753,2016,Regular Season,2016-17,77,33,86,0.384,11,33,0.333,25,26,1,11,32,43,23,8,3,14,21,102,78,10.75
21600761,2017-02-04,MIL @ PHX,1610612756,t,L,16,35,0.314,240,38,91,0.418,11,28,0.393,25,30,1,14,26,40,22,9,3,16,28,112,1610612749,2016,Regular Season,2016-17,51,52,82,0.634,7,17,0.412,26,35,1,9,35,44,29,9,11,16,25,137,50,-1.75
21600493,2016-12-30,BKN @ WAS,1610612764,t,W,16,16,0.5,240,47,83,0.566,11,22,0.5,13,14,1,8,36,44,28,12,7,19,21,118,1610612751,2016,Regular Season,2016-17,32,32,74,0.432,10,25,0.4,21,25,1,6,26,32,18,9,0,21,16,95,32,7.25
21600457,2016-12-25,GSW @ CLE,1610612739,t,W,23,6,0.793,240,37,95,0.389,12,35,0.343,23,32,1,18,26,44,20,14,2,12,19,109,1610612744,2016,Regular Season,2016-17,29,37,77,0.481,9,30,0.3,25,29,1,5,37,42,25,8,4,19,24,108,32,-3.75
21600880,2017-02-26,NOP @ OKC,1610612760,t,W,34,25,0.576,240,42,88,0.477,6,21,0.286,28,37,1,16,37,53,17,4,0,13,29,118,1610612740,2016,Regular Season,2016-17,59,36,80,0.45,8,21,0.381,30,37,1,7,28,35,17,10,1,10,26,110,60,6.5
21601018,2017-03-16,LAC @ DEN,1610612743,t,W,33,35,0.485,240,46,86,0.535,15,28,0.536,22,26,1,11,37,48,31,7,2,10,14,129,1610612746,2016,Regular Season,2016-17,68,44,84,0.524,16,32,0.5,10,15,1,4,30,34,26,5,4,9,19,114,69,5.75
21600056,2016-11-02,PHI @ CHA,1610612766,t,W,3,1,0.75,240,39,79,0.494,13,34,0.382,18,26,1,9,35,44,25,8,3,15,17,109,1610612755,2016,Regular Season,2016-17,4,34,86,0.395,12,38,0.316,13,15,1,8,29,37,23,8,2,17,24,93,4,12.75
21600986,2017-03-12,NYK @ BKN,1610612751,t,W,12,53,0.185,240,40,87,0.46,19,38,0.5,21,29,1,13,42,55,23,7,3,12,23,120,1610612752,2016,Regular Season,2016-17,65,39,94,0.415,8,23,0.348,26,32,1,11,32,43,22,5,8,9,20,112,67,0.25
21600626,2017-01-17,DEN @ LAL,1610612747,t,L,15,31,0.326,240,47,108,0.435,11,30,0.367,16,18,1,20,23,43,28,11,5,12,21,121,1610612743,2016,Regular Season,2016-17,46,50,88,0.568,11,26,0.423,16,26,1,13,32,45,29,5,9,17,17,127,40,-0.5
21600341,2016-12-09,HOU @ OKC,1610612760,t,L,14,9,0.609,240,34,81,0.42,7,28,0.25,24,31,1,9,37,46,18,9,5,17,19,99,1610612745,2016,Regular Season,2016-17,23,36,92,0.391,11,42,0.262,19,30,1,16,36,52,26,9,1,15,24,102,23,-1.5
21600653,2017-01-21,PHI @ ATL,1610612737,t,W,26,18,0.591,240,45,91,0.495,7,20,0.35,13,23,1,11,36,47,24,8,5,13,18,110,1610612755,2016,Regular Season,2016-17,44,33,78,0.423,12,29,0.414,15,18,1,7,32,39,27,8,6,22,19,93,42,10.25
21600618,2017-01-16,CHA @ BOS,1610612738,t,W,26,15,0.634,240,42,84,0.5,15,39,0.385,9,10,1,8,36,44,29,6,3,12,11,108,1610612766,2016,Regular Season,2016-17,41,38,86,0.442,8,25,0.32,14,17,1,10,32,42,25,4,4,11,15,98,41,5.5
21601083,2017-03-25,WAS @ CLE,1610612739,t,L,47,25,0.653,240,41,83,0.494,12,33,0.364,21,27,1,11,21,32,24,6,6,13,18,115,1610612764,2016,Regular Season,2016-17,72,49,82,0.598,8,18,0.444,21,26,1,11,29,40,24,10,4,11,23,127,73,6
21600436,2016-12-21,DAL @ POR,1610612757,t,L,13,18,0.419,240,32,72,0.444,10,27,0.37,21,28,1,9,34,43,15,6,4,17,20,95,1610612742,2016,Regular Season,2016-17,31,35,83,0.422,7,31,0.226,19,23,1,10,28,38,14,12,5,10,20,96,29,6.25
21600629,2017-01-18,POR @ CHA,1610612766,t,W,21,21,0.5,240,41,87,0.471,11,26,0.423,14,17,1,8,43,51,28,11,7,12,13,107,1610612757,2016,Regular Season,2016-17,42,33,94,0.351,8,31,0.258,11,11,1,15,35,50,18,10,12,15,11,85,44,5.25
21600747,2017-02-03,IND @ BKN,1610612751,t,L,9,41,0.18,240,32,86,0.372,11,28,0.393,22,23,1,9,35,44,20,7,4,19,22,97,1610612754,2016,Regular Season,2016-17,50,37,86,0.43,8,20,0.4,24,31,1,12,37,49,20,11,10,14,19,106,49,-6.75
21601196,2017-04-09,TOR @ NYK,1610612752,t,L,30,51,0.37,240,37,82,0.451,9,28,0.321,14,15,1,6,30,36,27,6,1,11,18,97,1610612761,2016,Regular Season,2016-17,81,40,77,0.519,10,31,0.323,20,23,1,5,36,41,20,8,1,10,14,110,81,-8.75
21600212,2016-11-23,MEM @ PHI,1610612755,t,L,4,11,0.267,290,35,93,0.376,12,36,0.333,17,23,1,8,48,56,24,9,10,26,32,99,1610612763,2016,Regular Season,2016-17,15,38,99,0.384,10,29,0.345,18,24,1,9,37,46,24,13,9,15,28,104,15,-6.25
21600432,2016-12-21,WAS @ CHI,1610612741,t,L,14,14,0.5,240,38,95,0.4,6,21,0.286,15,19,1,17,32,49,25,4,5,14,18,97,1610612764,2016,Regular Season,2016-17,28,43,82,0.524,3,18,0.167,18,25,1,6,38,44,23,7,3,10,20,107,28,4.25
21601037,2017-03-19,BOS @ PHI,1610612755,t,W,26,43,0.377,240,41,88,0.466,12,33,0.364,11,15,1,8,35,43,29,9,7,15,23,105,1610612738,2016,Regular Season,2016-17,69,34,84,0.405,6,29,0.207,25,29,1,8,33,41,27,8,5,17,15,99,70,-5
21600811,2017-02-11,DEN @ CLE,1610612739,t,W,37,16,0.698,240,46,84,0.548,15,30,0.5,18,22,1,8,37,45,30,9,3,15,16,125,1610612743,2016,Regular Season,2016-17,53,39,97,0.402,12,37,0.324,19,22,1,17,28,45,23,8,4,12,22,109,54,11.75
21601222,2017-04-12,BKN @ CHI,1610612741,t,W,41,41,0.5,240,41,95,0.432,14,30,0.467,16,21,1,14,48,62,28,15,4,12,18,112,1610612751,2016,Regular Season,2016-17,82,28,86,0.326,3,33,0.091,14,18,1,10,38,48,17,8,3,18,16,73,82,14.75
